timestamp,fault-target,component,severity_level,templated_message
2024-11-08T23:01:27.862774971Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T23:01:27.862345651Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:27.861919251Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T23:01:27.861200541Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T23:01:27.861153481Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T23:01:26.859985041Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T23:01:26.859902411Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:26.859698421Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:26.859071081Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T23:01:26.859035861Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T23:01:26.857671261Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:26.856951781Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T23:01:26.856266632Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T23:01:26.856240752Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T23:01:25.854492441Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T23:01:25.854470931Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:25.854335391Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:25.854172901Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T23:01:25.853506861Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T23:01:25.853148471Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:25.852742291Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T23:01:25.851986411Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T23:01:25.851675632Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T23:01:24.850299050Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T23:01:24.850019400Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:24.849892360Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:24.849059390Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T23:01:24.848444570Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T23:01:24.848048960Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:24.847535820Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T23:01:24.846679921Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T23:01:24.846501210Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T23:01:23.844803330Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T23:01:23.844774630Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:23.844632820Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:23.844264230Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T23:01:23.844218850Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T23:01:23.843114050Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:23.842964580Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T23:01:23.841969270Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T23:01:23.841658050Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T23:01:22.840086980Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T23:01:22.839613159Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:22.839531719Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:22.839189009Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T23:01:22.838868600Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T23:01:22.838467930Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:22.837955210Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T23:01:22.837299480Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T23:01:22.836869660Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T23:01:21.834957059Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T23:01:21.834583469Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:21.834030799Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:21.833180449Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T23:01:21.833127749Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T23:01:21.832665979Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:21.832428269Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T23:01:21.831827309Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T23:01:21.831705379Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T23:01:20.829880919Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T23:01:20.829845199Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:20.829749419Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:01:20.829077379Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T23:01:20.828377129Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T23:01:20.828020849Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
